DOEID,BA_climate_grp,efficiency_class,NWEIGHT,TOTALDOL,pred_TOTALDOL,top5_annual_savings,savings_share_of_bill
114498,Cold,inefficient,3701.8327887,3296.92,3967.846460373392,1079.6815499395511,0.32748187700628195
114532,Hot-Humid,efficient,3416.1840587,1607.45,1645.3695723863616,370.92964685376705,0.23075656900915553
114533,Hot-Humid,average,14806.706685,1353.69,943.1041333262586,296.27255254949887,0.21886292470912755
114536,Cold,average,1559.7059965,3526.52,3355.1061416876946,985.8376685904029,0.2795497171688812
114538,Marine,average,5671.603183,1849.86,1688.0254930899748,304.4807529111362,0.16459664672523122
114540,Hot-Humid,inefficient,15498.456064,3810.01,2427.6555410384663,422.16871643681196,0.11080514655783369
114546,Cold,efficient,1043.8110955,1617.21,2384.922465245548,147.49198502767138,0.0912015044599473
114547,Cold,efficient,4426.4544744,1513.6,1700.721735609726,347.900626529115,0.22984977968361195
114549,Mixed-Humid,efficient,7793.5529566,728.46,1054.7487165357654,50.901624917916536,0.06987566224352268
114553,Mixed-Humid,inefficient,8790.3259782,2303.67,1856.98684197937,605.7949022383428,0.2629694801071086
114556,Hot-Dry,efficient,9298.3005456,2832.81,2972.015434979971,582.3908881808636,0.2055876984975567
114557,Hot-Dry,inefficient,8820.7821925,1858.35,1898.714929943541,498.72477475695666,0.2683696691995354
114568,Cold,efficient,2335.1236411,1000.12,1288.257348719476,402.0045597648335,0.40195632500583284
114569,Cold,efficient,2977.4423674,919.14,2516.3810675340665,215.30217308041364,0.23424306752008794
114575,Mixed-Humid,inefficient,6390.1646483,3680.44,3107.445397442898,821.142730007128,0.22310993522707284
114576,Mixed-Humid,average,5217.1476957,2395.62,3187.629651489807,603.6640426089568,0.251986559892202
114578,Cold,efficient,7997.8600875,1472.66,1941.2277200538651,390.7127696297905,0.2653109133335532
114579,Hot-Dry,average,2593.805559,2128.34,1517.5734580553387,337.76810047979427,0.1587002548839914
114580,Cold,efficient,4848.8211671,593.95,859.8974643628367,53.464910874667765,0.09001584455706332
114588,Cold,inefficient,3188.8464045,4405.04,2786.542959034137,1337.03773329193,0.30352453854946376
114590,Cold,inefficient,9158.2067712,1395.66,2116.9746092905284,230.3751300207291,0.16506536693802867
114591,Marine,average,4944.7253832,2451.99,1303.022361198069,597.1294674634494,0.24352850846188176
114593,Hot-Humid,average,7226.2018805,1500.55,1757.0703965627772,311.37505582812776,0.207507284547751
114594,Mixed-Humid,average,6459.0488948,2708.62,2544.961882133136,799.8374887140997,0.29529335555157227
114596,Mixed-Dry,inefficient,4029.4617142,1839.07,1695.9630060377892,445.35531751362566,0.24216333120198016
114597,Mixed-Humid,inefficient,3375.6993239,2740.71,2067.0397997865657,636.9255656665124,0.2323943670313577
114599,Mixed-Humid,efficient,6404.4734522,920.07,2142.0025495446744,142.95973282770282,0.15537919161335856
114600,Cold,efficient,488.00127219,1865.36,2275.4884595894164,412.63933451184323,0.22121163448977316
114604,Cold,average,10156.428203,1891.19,1567.8342492922322,439.7243369657703,0.23251198291328226
114611,Mixed-Humid,efficient,8269.391385,1114.53,1962.4553509713364,279.0401589141357,0.25036576755595247
114617,Cold,inefficient,12887.826476,2382.23,2339.991712898045,544.1050566347405,0.22840156350761284
114634,Marine,average,4384.8582744,2243.81,2291.389672170684,819.1423815471742,0.3650676222795933
114638,Mixed-Humid,average,7774.7954315,2162.8,2266.4966256353055,357.02244650104666,0.1650741846222705
114639,Mixed-Humid,average,3831.3305653,1438.59,1597.0144754460025,289.5323795668994,0.20126122075567007
114640,Mixed-Humid,efficient,6649.3228756,1297.52,3208.824942557692,418.61816428309004,0.32262945024592304
114644,Mixed-Humid,inefficient,2717.6809805,1609.68,1423.860489379259,220.26308469404688,0.13683656670521277
114647,Cold,efficient,6800.8754875,1024.61,1417.135027663668,236.81661323764723,0.2311285398714118
114649,Cold,average,6075.3233167,2361.84,2211.7401887885203,632.090168376279,0.2676261594249733
114652,Cold,efficient,4782.5145977,1737.32,3529.4097871819413,358.7045577796192,0.2064700560516308
114656,Cold,efficient,8598.6154305,1811.97,2258.459299991299,688.8453006683342,0.3801637448016988
114658,Mixed-Humid,efficient,9016.9576807,739.83,852.6069203043236,146.01552799386553,0.19736362136418573
114665,Cold,efficient,6452.8722756,2347.06,2140.2767202830973,1034.1027532940197,0.4405949371954785
114668,Marine,inefficient,5032.6533407,1845.83,1377.344469995911,410.78018156152854,0.22254496977594282
114670,Cold,inefficient,5895.0074337,1354.83,1272.4367813328963,403.4141336277518,0.2977599651821644
114671,Very-Cold,average,895.46260424,3733.69,3199.40969512404,733.7767237948801,0.1965285612342964
114675,Cold,average,15195.908286,887.14,733.0174266507776,93.67011880395557,0.10558662533980609
114682,Mixed-Humid,efficient,11000.501827,1002.25,2330.163733205767,138.89775160113825,0.1385859332513228
114683,Cold,efficient,831.0702147,2158.29,1708.8018837847983,202.43585526668235,0.09379455738880427
114685,Cold,efficient,2206.4724691,539.96,984.5022833236328,137.38839222585148,0.254441796106844
114686,Hot-Humid,inefficient,11519.885264,2134.32,1740.543642260879,238.26954555438667,0.11163721726563339
114694,Mixed-Humid,inefficient,7820.9621895,1858.57,1549.4184584908776,432.2103169878423,0.23254992654989715
114698,Mixed-Humid,average,8848.6727364,2717.62,2191.1304064101355,556.2092861582307,0.20466779246481506
114707,Mixed-Humid,average,12224.971844,1733.4,2202.83896414181,295.25859859854626,0.170334947847321
114710,Hot-Humid,inefficient,4728.8372429,827.27,891.4910825494088,17.152789647379304,0.02073420968653439
114711,Marine,efficient,11919.374972,1615.55,1720.5835455023011,238.10014649268356,0.1473802398518669
114712,Mixed-Humid,efficient,3796.7804217,1086.79,1285.219739253601,286.6590496396707,0.26376673473225803
114719,Mixed-Humid,inefficient,7061.6609222,3491.04,2241.219914975802,823.2093538997642,0.23580633676490795
114722,Mixed-Dry,inefficient,12575.677111,1771.7,1707.9509258269827,987.4137822914305,0.5573256094662925
114728,Mixed-Humid,average,1441.4933608,1018.52,1088.6686601143267,146.61681749200199,0.14395084779091424
114732,Mixed-Humid,average,8590.0420729,1351.0,1922.8034461787547,273.5053643260702,0.20244660571877884
114734,Cold,efficient,4242.3263561,1709.77,1915.4110763719425,214.69876855982028,0.12557172517930498
114745,Hot-Humid,average,4828.376091,2101.2,1657.6489484610988,601.6558108918604,0.28633914472294897
114753,Mixed-Humid,inefficient,8652.7193399,1643.4,1330.0028751292016,240.22496338000798,0.1461755892539905
114766,Marine,efficient,15673.778146,730.02,1584.0387562523138,118.6301450323439,0.16250259586359814
114769,Hot-Humid,efficient,4810.551794,1411.02,1519.8432566582633,315.37669379993986,0.22350972615550443
114773,Marine,inefficient,5203.4773852,1707.03,1635.6232317359925,668.9625276915831,0.39188680204307075
114774,Mixed-Humid,average,6666.4352232,2130.82,1683.5902646703205,374.64245220779475,0.17582078833866527
114788,Hot-Humid,inefficient,7746.7068698,1078.09,1027.0407311799263,249.9895260531871,0.23188187076513753
114789,Cold,inefficient,6683.7370377,2458.64,2416.6464410734034,561.8727480736102,0.22852989785963387
114793,Cold,efficient,3275.4577,2057.47,2724.393262408887,499.78037165360087,0.24291016231274376
114796,Cold,efficient,4838.414534,1283.44,1841.979157459419,225.88008457208807,0.17599582728611238
114797,Mixed-Humid,inefficient,5931.4406092,1782.65,1601.8164417717342,145.774679652981,0.08177414503855553
114798,Mixed-Humid,inefficient,10167.596344,2249.09,1140.7658093466555,988.0478204463748,0.4393100411483643
114807,Hot-Humid,inefficient,5174.5445179,1140.79,1880.6446739677929,148.0039376728817,0.12973810926891163
114808,Hot-Dry,efficient,4768.0381691,1623.73,4020.4956730084496,261.0292379773456,0.16075901657131764
114813,Cold,efficient,7880.4226966,2943.97,3127.2952854619048,1178.6862600474292,0.40037305408935187
114814,Hot-Humid,average,7748.8521754,2357.52,2387.4046155295614,547.6975246440954,0.23231935450986438
114823,Mixed-Humid,efficient,5245.204396,2252.45,3493.203518742137,569.9831598072168,0.2530503051376132
114825,Mixed-Humid,efficient,1840.1578316,1359.06,1653.4455663385029,192.3661950976373,0.14154356326993459
114829,Mixed-Humid,average,6600.4513061,7175.28,6946.72865534446,1541.9616113091124,0.21489915533736836
114837,Very-Cold,inefficient,769.60417522,4325.7,3275.833056116806,1067.3666140462963,0.24675003214423014
114842,Hot-Dry,inefficient,14950.077837,1842.73,1922.2089799803136,149.97636867705944,0.08138814078951308
114845,Hot-Dry,average,21860.068994,745.2,334.47500458391977,68.07115246266348,0.0913461519896182
114849,Hot-Humid,efficient,1613.2716094,1435.66,1759.9162313851373,167.37719100402734,0.11658553627183826
114852,Cold,average,2343.2790616,1504.05,1404.1615940201834,382.4824020994951,0.2543016536016057
114861,Hot-Humid,efficient,8596.8384226,2644.79,2567.2514022737387,214.25951413852545,0.08101191933519314
114864,Cold,efficient,4881.3832657,1811.89,1940.8127270998668,530.5345977565105,0.2928072883875459
114875,Mixed-Humid,average,7381.8903888,1723.22,1910.74057326132,438.7671483942725,0.2546205060260863
114890,Hot-Humid,inefficient,11474.413303,1527.92,1798.7777265331622,144.88678736011485,0.09482616063675771
114894,Mixed-Humid,efficient,5348.6108965,2387.62,2139.070328249288,641.8901555054132,0.2688410029675632
114900,Cold,average,8051.84859,1129.67,804.7436536557605,184.4591247003886,0.16328584869952162
114902,Mixed-Humid,average,2761.831867,1623.59,2442.675201075372,262.1337803528779,0.16145318729043534
114908,Cold,average,5355.0008344,2261.93,1382.4979823132198,731.2867854424602,0.3233021293508023
114911,Cold,inefficient,9783.0650155,2075.88,1792.7650386543285,372.8843107666848,0.17962710309203073
114914,Hot-Humid,average,17385.283574,1082.59,899.7220084552479,203.75839731368075,0.18821381807857154
114920,Hot-Humid,inefficient,12304.602003,1362.43,1456.899015290418,252.92846038815043,0.1856451049875226
114922,Mixed-Humid,inefficient,7316.8598508,1590.37,1166.8949591860624,419.4315329474016,0.26373204534001626
114926,Mixed-Humid,efficient,5108.8092186,3034.29,2365.195728989197,723.8254507017747,0.23854854041695905
114931,Mixed-Humid,efficient,3661.0616415,2865.6,2623.2590468438307,562.688145880126,0.19635962656341638
114932,Marine,inefficient,3817.8098393,1998.64,1058.1406084428158,184.95160458247466,0.09253872862670348
114955,Cold,inefficient,10135.711043,1391.42,1211.3919099537522,379.5477443618041,0.27277726664975643
114956,Mixed-Humid,average,4725.656941,1136.5,1020.6970289560816,231.46377605974584,0.20366368329058146
114957,Cold,efficient,3732.3745165,1417.05,1964.839227044382,262.6018974604849,0.18531590096361097
114966,Mixed-Humid,inefficient,5194.1351722,1802.56,1322.9818557544556,303.7182063012057,0.16849270276784448
114967,Cold,average,9001.8801593,1730.15,1390.3207423313995,275.49723378716806,0.1592331496038887
114969,Cold,efficient,6206.2662345,631.64,1724.2413960725348,112.68394704289406,0.17839900424750502
114976,Cold,average,4042.3064612,2866.25,3378.630995415049,670.3816949365398,0.23388807498876227
114982,Cold,average,3338.7208518,3903.59,3810.7305438897824,1080.941751170557,0.27690965269676293
114983,Hot-Humid,inefficient,10930.409324,2128.77,1631.7548373823392,731.5053189747729,0.3436281603812403
114986,Hot-Humid,efficient,12900.66239,452.93,625.0796472753505,61.58577338522916,0.1359719457426736
114990,Mixed-Humid,average,6430.7760529,1607.44,1953.4959441262636,238.22471992149067,0.14820131384156837
114992,Cold,efficient,13362.975241,1559.77,2271.2474138376906,255.0116626650519,0.1634931192836456
114993,Mixed-Humid,efficient,7084.2100743,2629.32,2824.90281409598,659.943226654928,0.2509938792748422
115013,Mixed-Humid,average,7386.7789434,2347.55,2368.539743064236,768.3035076622762,0.3272788684638351
115016,Cold,inefficient,10931.801629,960.79,698.8564895571329,130.0079237155074,0.13531356874603961
115018,Cold,efficient,3068.5460304,1097.17,1342.796496554043,263.89161385195,0.24052026017112207
115021,Mixed-Humid,efficient,4071.293505,620.83,1594.2713085690807,86.24284654103616,0.13891539800112132
115022,Hot-Humid,inefficient,18850.94706,1069.73,648.7615082522681,296.37564973410724,0.2770564999898173
115024,Hot-Humid,efficient,8769.8369591,2951.03,2217.762290185486,368.39729865098525,0.12483685311602567
115026,Cold,efficient,9624.1612493,1608.73,2466.8873733435075,456.5399285878557,0.2837890314644817
115030,Hot-Dry,average,3533.7728599,2382.28,2128.416429656017,448.62777754018305,0.18831866008201514
115031,Cold,efficient,1888.1484528,2404.97,1877.5968218660328,562.2332441746549,0.2337797328759423
115033,Cold,inefficient,4440.3124818,2332.12,1842.928432865365,603.5280094865227,0.2587894317130005
115036,Hot-Humid,efficient,14044.03327,985.51,1619.4469633169774,113.22754997771234,0.11489233998408169
115046,Mixed-Humid,average,9918.9615479,1318.99,1519.514131893747,293.1834745225118,0.2222787697575507
115053,Mixed-Humid,efficient,8770.4504105,2046.57,2488.218213479526,335.2823376417422,0.16382646947905138
115055,Mixed-Humid,efficient,6767.2776889,1919.4,2041.078865212711,272.07884535225054,0.1417520294635045
115057,Mixed-Humid,inefficient,6598.5753083,2690.53,1987.2362636283635,236.6520349653053,0.08795740429034624
115058,Cold,efficient,4960.7244255,1342.32,1223.03779028299,403.5361656428427,0.300625905628198
115067,Hot-Humid,average,11399.705395,1588.4,1340.6629565475062,168.5117331399938,0.10608897830520889
115071,Cold,inefficient,2621.6138043,838.82,919.6308103049294,82.22965570587576,0.09803015629798496
115072,Very-Cold,average,1231.0633691,1193.79,1732.103349490218,276.1304795577796,0.23130574017019712
115078,Cold,inefficient,3752.6993894,2019.34,1659.3028487563645,242.6644847659785,0.12017019658204092
115082,Mixed-Humid,average,12090.92429,2530.97,1718.418470017241,840.2494863109343,0.33198713786055717
115091,Hot-Dry,inefficient,8456.9488036,1054.47,1218.0199618386189,133.9207971544576,0.1270029466504098
115099,Hot-Dry,inefficient,4654.19337,1798.74,1835.446099327366,328.6724825420268,0.18272373024563127
115102,Hot-Dry,average,10663.411925,1318.46,1289.3629829621034,234.90646955751393,0.17816730849439036
115110,Cold,inefficient,7112.6115067,3555.43,2494.6676059322863,782.6660833980693,0.22013260938847604
115112,Cold,inefficient,13202.489908,644.76,796.103387760431,94.00499702572972,0.14579843201459414
115115,Hot-Humid,efficient,5703.0739846,351.92,1460.1989998386318,69.32759712496937,0.19699817323530736
115119,Cold,inefficient,14593.679873,1394.54,1651.4480566965535,297.92900917080635,0.21363962967774777
115120,Mixed-Humid,efficient,5829.5808084,1464.39,2008.7242428038223,304.8441579148624,0.20817142831818192
115130,Hot-Dry,average,6141.1141639,534.42,762.8935340673597,34.192315415639136,0.06398023168227075
115134,Cold,inefficient,3513.5596821,4482.07,3472.6349298735013,1102.7424482623924,0.246034186940943
115135,Very-Cold,efficient,1705.8049073,527.09,865.9490954416889,109.31371712631409,0.20739099039312847
115136,Mixed-Humid,efficient,5427.8182854,4097.54,3052.731847456336,894.0162615702932,0.2181836569186129
115140,Hot-Dry,efficient,15216.799992,1126.3,1856.8844048955732,38.63757390523223,0.034304868956079405
115146,Hot-Dry,efficient,4720.0922191,734.43,2365.0945962167893,236.16442572331803,0.32156151807975986
115149,Hot-Humid,efficient,8949.8840548,2593.36,3197.362531961294,629.1327709200693,0.24259368962275554
115151,Hot-Dry,inefficient,16458.537916,1355.27,1934.4233389553176,220.42186277360173,0.16264055337578617
115163,Cold,efficient,892.48114581,882.76,1121.491656381408,116.39682571291254,0.13185557310357576
115165,Mixed-Humid,efficient,5146.0152552,2277.19,3068.2464681703036,491.82299606946003,0.2159780238229836
115169,Hot-Dry,efficient,6477.6512751,722.55,858.534279047312,78.71819231753021,0.10894497587368378
115174,Cold,efficient,1607.6248574,1384.09,1696.109283703683,338.1945803687923,0.2443443564860611
115175,Mixed-Humid,efficient,7031.0439761,679.92,833.0714617022096,90.16893818542164,0.13261698168228858
115176,Marine,inefficient,8721.7255985,1246.78,1118.8018035695145,637.1275029519986,0.5110183857232219
115190,Cold,efficient,8798.4045632,522.66,990.8981059310996,74.48025112155834,0.14250229809351844
115197,Hot-Dry,average,5069.1496213,1753.52,2375.3297273862004,388.9828362799924,0.22182971182535266
115201,Hot-Humid,inefficient,3966.0826247,1486.99,1009.6919762101072,886.1110459294442,0.5959092165579084
115202,Mixed-Humid,efficient,4086.7127907,5433.05,4837.819110728785,1193.5531620124646,0.21968381701115663
115217,Cold,efficient,6249.9019421,1908.93,1997.6208612896105,435.35186723757374,0.22806067652432185
115220,Hot-Humid,inefficient,9086.1525491,1221.36,804.9026333486383,551.8395625414986,0.45182383780498675
115222,Cold,inefficient,7841.2927365,1403.34,1120.9433974308745,108.63493377216491,0.07741169906948062
115224,Cold,efficient,6344.6458799,851.13,1339.763047512044,139.23806035191205,0.16359200163536952
115225,Mixed-Humid,average,10490.508479,2099.72,1776.484934717535,623.8804445730286,0.2971255427261867
115227,Cold,average,1353.5761995,1587.93,1729.1492863209398,400.8506956762197,0.2524359988640681
115230,Hot-Humid,average,5583.6749612,2863.47,3662.3180869995463,827.265958735994,0.2889033091794201
115232,Hot-Dry,inefficient,8115.7544486,2870.23,751.2831509408829,585.5657203160946,0.20401351819056124
115233,Mixed-Dry,efficient,5036.6210718,803.91,1857.056895518156,156.91447434890023,0.19518910617967214
115237,Hot-Dry,inefficient,4182.548179,2770.73,2203.697254945991,1049.7393444483464,0.3788674264357575
115241,Cold,inefficient,14336.505914,1731.45,1927.1333971831605,266.74415676061943,0.15405824988340375
115243,Mixed-Humid,efficient,4330.8922852,1321.14,2252.147008978021,196.77247216240968,0.14894142343915837
115251,Mixed-Humid,average,9295.9399244,2016.67,2718.7679282819186,354.08017785575214,0.17557665748771595
115254,Cold,inefficient,2815.2838013,2451.19,2324.0431967032323,506.67669402229967,0.20670641362860473
115255,Cold,efficient,1434.6555449,870.94,1445.7219412188404,107.16922545235224,0.12305006711409767
115269,Cold,average,6003.7902393,1694.76,2555.7675996748153,484.1425250312098,0.28567025716397
115270,Cold,inefficient,8767.5936476,1171.59,1233.6255305264256,211.99277537039177,0.18094450735358938
115276,Cold,efficient,5136.3692944,1564.11,2601.066506060246,668.3162935368574,0.4272821563297066
115282,Mixed-Humid,inefficient,7406.2135834,1319.33,1763.780354005529,242.24796041971274,0.18361438034435112
115283,Mixed-Humid,efficient,6342.0115895,3684.47,3106.886917237499,909.9781241100163,0.24697666804452645
115302,Mixed-Humid,average,3861.3432047,2259.12,2117.452693814512,410.1624472994573,0.18155850388622885
115306,Hot-Humid,efficient,4948.8799304,1613.39,2418.2239485823793,318.03159223749026,0.19712009634216787
115309,Mixed-Humid,efficient,5104.0510159,3672.73,3091.7595482047263,1009.1399320782118,0.2747656190567267
115311,Mixed-Humid,inefficient,7163.2879143,2373.4,1778.811826843454,410.88763434604857,0.17312194924835617
115325,Mixed-Humid,efficient,4701.0538671,1313.66,1655.2732460484128,325.4720808789942,0.2477597558569144
115328,Cold,inefficient,6527.939667,2473.12,2581.8936586175946,631.1323644669475,0.2551968220171069
115329,Cold,inefficient,13620.843745,1641.79,1589.4762048734162,287.73665972331315,0.17525789517740586
115341,Cold,efficient,10515.250066,1535.66,2140.1933703625973,598.8938608837939,0.3899911835196553
115347,Mixed-Humid,inefficient,4844.3161909,2391.21,1502.0057986461777,394.16964787940555,0.16484108375232853
115348,Cold,average,7789.6420184,1228.65,922.9443251563224,143.9552516916053,0.1171653861487041
115349,Cold,efficient,6762.7241986,2629.48,2429.9007174044527,926.7977252982303,0.35246426110798723
115350,Cold,inefficient,4022.6635256,5799.05,3050.0791226434935,1610.4855804140439,0.27771541552737844
115351,Mixed-Humid,efficient,6320.2674656,670.51,1936.0240644277271,110.48449236657014,0.1647768002961479
115365,Cold,efficient,11228.744198,614.95,678.8510455402203,92.83452934852322,0.15096272761773025
115389,Mixed-Humid,efficient,6145.9325032,1933.98,4845.204947311679,328.8018343565242,0.17001304788908064
115390,Mixed-Humid,average,12106.714806,682.98,1442.124028334803,74.331119684364,0.10883352321351138
115398,Mixed-Humid,average,9359.9763968,1335.5,1579.3634514374094,293.4582265268862,0.21973659792353892
115403,Cold,average,15705.598588,1188.71,1455.506155739193,336.8699122403325,0.2833911654148888
115404,Hot-Humid,inefficient,1939.0179947,2063.66,2228.537926475357,183.05000437881876,0.08870162932790225
115410,Mixed-Humid,inefficient,8316.4767501,1535.48,1046.2732110318748,255.27641505169328,0.16625186589971427
115411,Hot-Humid,average,13054.150474,1672.07,2166.632778570368,251.4140931708129,0.150360985587214
115420,Hot-Humid,average,12995.131093,839.51,717.0904824635633,60.527831122050785,0.07209899956170955
115422,Cold,inefficient,8119.7413016,1203.36,1323.5102675493708,249.0238900328356,0.20694047503061064
115434,Mixed-Humid,inefficient,3377.1606148,3901.63,2334.4543446098983,718.1011118033467,0.1840515660899026
115456,Mixed-Humid,inefficient,5755.6326655,2817.49,1980.0548141852005,585.1231188993131,0.20767531345251028
115458,Cold,inefficient,16268.074992,1299.71,938.8013682592028,271.6703946804408,0.2090238550757021
115459,Cold,efficient,4715.8258539,5038.72,3730.5031032530105,1147.8526606368773,0.22780639937064914
115461,Cold,inefficient,5944.0743379,2254.52,1647.6020047913698,493.6205127764188,0.2189470542627339
115464,Cold,average,4449.7194783,1422.4,1436.7930139193356,450.9231513208829,0.3170157138082697
115467,Cold,average,6648.5631391,1434.19,1937.6880189734309,44.117784869783165,0.03076146456869952
115468,Hot-Dry,inefficient,17038.657474,980.65,1247.1627931481612,242.48254052718102,0.24726716007462501
115475,Cold,average,7773.8752501,1572.91,1739.1528244090302,498.97671776454115,0.3172315757192345
115479,Mixed-Humid,inefficient,5774.2241459,2762.76,2127.081434599884,641.7051506173406,0.23226959656913396
115483,Mixed-Humid,efficient,8126.8577686,1253.19,2248.54724483993,270.33920754115854,0.21572084643283024
115494,Cold,inefficient,910.59817474,2675.89,1757.194225016491,212.51056893224234,0.07941678055982956
115499,Hot-Dry,inefficient,14649.882371,2637.35,2080.5357798223285,721.2346721772708,0.2734694569083629
115506,Mixed-Humid,efficient,12247.656607,919.63,1391.760328988194,220.52236423399313,0.2397946611506727
115522,Cold,inefficient,7349.0571204,2527.59,2876.805134578505,499.7330629308481,0.19771128344820485
115524,Cold,efficient,10197.473898,622.16,1752.9410282865235,58.87956396055796,0.09463733438433516
115534,Cold,efficient,8454.6078952,1896.74,1693.596662897697,243.4092592709427,0.12833032427794147
115539,Mixed-Humid,efficient,9339.2812534,628.74,1383.7307647562843,155.79099736694897,0.24778286313412376
115552,Very-Cold,efficient,1053.0395728,753.18,1712.7937692850574,211.8859800327922,0.28132183546136674
115555,Cold,inefficient,9004.3213168,1078.26,937.4317955962064,141.58527339586135,0.13130902880183012
115557,Mixed-Humid,inefficient,8184.6042748,4935.45,2925.685682468278,602.4686865417947,0.12206965657473882
115560,Cold,inefficient,7300.6253007,2279.02,2079.0248633979086,434.249000046027,0.1905419873656339
115569,Hot-Dry,average,4377.9796907,3673.35,3426.8251362848973,1029.3420207758966,0.28021887943590906
115580,Cold,efficient,2751.6214772,975.02,1025.923991985814,182.26796969726013,0.1869376727628768
115586,Mixed-Humid,inefficient,7346.4284585,2929.25,3111.3486956735997,530.3257665675759,0.1810448976931214
115587,Cold,inefficient,7349.4139638,1917.57,2202.4825620632496,313.87421794066483,0.16368331687534998
115591,Hot-Humid,efficient,5425.2949849,2804.47,2280.918496370753,539.5367685334354,0.19238457481571758
115609,Mixed-Humid,efficient,4053.5890816,2262.91,2483.346087085089,721.8835099978659,0.31900672585205153
115610,Cold,average,1995.7170866,3882.32,2217.946119756503,419.7645073142229,0.10812207837432847
115613,Hot-Dry,efficient,5367.6981851,361.24,1282.4685328210812,24.294073298013878,0.06725189153475218
115618,Mixed-Humid,inefficient,10185.755316,1420.32,954.2799378686047,481.0518854721206,0.33869260833623455
115623,Hot-Humid,inefficient,9637.126063,1788.61,2246.737904018066,329.9709225871464,0.18448455649199458
115633,Cold,average,8155.3040783,4284.23,3450.9871762854814,907.7375097786314,0.2118787996392891
115646,Mixed-Humid,inefficient,6526.3994757,2793.19,2282.499087225134,834.7668404637107,0.29885787950827214
115647,Cold,inefficient,1184.9739838,4209.07,3114.0940551884837,1197.218659250234,0.28443781149998315
115655,Hot-Humid,efficient,8251.322512,923.15,1630.8697262926853,222.47458087332933,0.2409950505046085
115669,Mixed-Humid,average,6791.0287797,1642.7,1742.87278360623,375.52415456959363,0.22860178643062862
115673,Marine,average,5798.4067456,2112.41,2598.4531160271945,279.2664460906766,0.1322027665513213
115679,Cold,inefficient,12429.388887,1249.35,1553.8194659952794,244.92400255647541,0.19604114343976903
115681,Hot-Humid,average,8430.3375699,2069.25,1868.798179023676,599.8280926188847,0.28987705333762703
115686,Marine,average,4815.1967886,2326.63,2218.5518078239184,526.1881319204499,0.22615892166801335
115693,Cold,efficient,1005.8986662,1263.16,1406.975566328519,238.76850711503937,0.18902475309148434
115699,Mixed-Humid,efficient,5127.3632598,1457.9,2167.902338065244,312.5386735747531,0.21437593358581047
115708,Marine,inefficient,4230.9256824,2465.39,2710.121786776009,756.7404569407171,0.306945536787574
115715,Hot-Humid,efficient,9915.3218931,1441.39,1984.7103929189927,439.3227336416886,0.3047910236935795
115720,Hot-Humid,efficient,9111.0805679,1182.94,1121.400482859667,235.49802950407383,0.19907859190159588
115737,Mixed-Humid,average,11474.899668,1182.12,1445.522126634526,290.54286870855253,0.24578119709382512
115738,Hot-Dry,efficient,8415.4284647,2041.47,2856.2032078329316,563.0054031212258,0.27578431381368607
115744,Cold,efficient,12205.051171,436.19,569.7940855250324,65.81642444267021,0.15088934740060572
115746,Marine,inefficient,5797.090053,2268.03,1402.4707780988822,336.18539697701823,0.14822793216007646
115753,Very-Cold,efficient,3348.3145494,1986.15,2334.472559335914,575.1437806016621,0.2895772124973754
115755,Hot-Humid,average,6397.2374107,2559.26,2285.5852818208814,892.8949662229503,0.34888794660290484
115778,Mixed-Humid,efficient,8861.8973947,3439.48,4343.286949656489,1039.9968773486908,0.302370380798461
115781,Cold,average,8681.5890369,3072.4,2283.490620883388,854.5756608430556,0.2781459643415752
115791,Mixed-Humid,average,3364.9245318,1745.1,1743.6525415926048,306.56130789788915,0.17566976557096395
115795,Cold,efficient,2361.7916091,1132.51,992.3447667279434,222.58519970477835,0.19654148723170511
115805,Marine,inefficient,13607.438617,1664.55,1101.770000019209,287.3535985918996,0.1726314010344535
115820,Mixed-Humid,efficient,3693.7522995,2853.66,2576.8719388918175,541.2959239080319,0.18968479913796035
115830,Cold,average,4104.9387515,2941.45,2842.8496884870906,746.301767398417,0.25371900504799233
115832,Mixed-Humid,efficient,4179.3847811,1317.19,1911.1696141264283,142.00748108791186,0.10781093167114224
115838,Cold,average,6369.3319054,1595.28,1834.510990620155,438.58970369988674,0.27492960715353215
115841,Hot-Humid,inefficient,12435.491208,1593.87,2052.8961030181767,385.0959420296094,0.2416106345119799
115842,Very-Cold,average,712.15056077,4070.47,4204.7776839607095,831.181855590377,0.20419800553508
115849,Cold,inefficient,12379.539912,1967.92,2037.6729886087833,559.3768767230024,0.2842477726345595
115853,Hot-Dry,efficient,5004.4538666,756.05,2079.0083486920357,176.62105353419508,0.2336102817726276
115857,Hot-Humid,efficient,10254.583598,783.02,917.4704559438484,255.61305793742662,0.326445120095817
115866,Mixed-Humid,efficient,6197.0391934,1316.96,1670.0251371237998,217.09679220711106,0.1648469142624765
115869,Mixed-Humid,efficient,4962.0439669,1614.5,1798.9014939707065,330.18395667159194,0.20451158666558808
115873,Marine,efficient,12705.228367,372.25,508.8232949195889,66.42562173510116,0.1784435775288144
115874,Hot-Humid,inefficient,2008.6033211,4098.37,2947.7104606743924,346.8047271673192,0.08462016049485996
115876,Mixed-Humid,efficient,4261.2175701,1096.64,1323.767531190363,223.10969430892715,0.20344843732576517
115890,Cold,inefficient,8041.4241455,1690.21,2575.325062255295,586.9989496634928,0.3472935017917849
